Paper ID,Title,Authors,Year,Publication Date,Venue,Citation Count,Source Database,Abstract,URL,__norm_title,text_for_detection,moral_theories_list,moral_theories,likely_journal_article
http://arxiv.org/abs/2105.07703v4,"The effect of algorithmic bias and network structure on coexistence, consensus, and polarization of opinions",Antonio F. Peralta; Matteo Neri; János Kertész; Gerardo Iñiguez,2021,2021-05-17T09:39:37Z,arXiv,0,ArXiv,"Individuals of modern societies share ideas and participate in collective processes within a pervasive, variable, and mostly hidden ecosystem of content filtering technologies that determine what information we see online. Despite the impact of these algorithms on daily life and society, little is known about their effect on information transfer and opinion formation. It is thus unclear to what extent algorithmic bias has a harmful influence on collective decision-making, such as a tendency to polarize debate. Here we introduce a general theoretical framework to systematically link models of opinion dynamics, social network structure, and content filtering. We showcase the flexibility of our framework by exploring a family of binary-state opinion dynamics models where information exchange lies in a spectrum from pairwise to group interactions. All models show an opinion polarization regime driven by algorithmic bias and modular network structure. The role of content filtering is, however, surprisingly nuanced; for pairwise interactions it leads to polarization, while for group interactions it promotes coexistence of opinions. This allows us to pinpoint which social interactions are robust against algorithmic bias, and which ones are susceptible to bias-enhanced opinion polarization. Our framework gives theoretical ground for the development of heuristics to tackle harmful effects of online bias, such as information bottlenecks, echo chambers, and opinion radicalization.",http://arxiv.org/abs/2105.07703v4,"the effect of algorithmic bias and network structure on coexistence, consensus, and polarization of opinions","The effect of algorithmic bias and network structure on coexistence, consensus, and polarization of opinions. Individuals of modern societies share ideas and participate in collective processes within a pervasive, variable, and mostly hidden ecosystem of content filtering technologies that determine what information we see online. Despite the impact of these algorithms on daily life and society, little is known about their effect on information transfer and opinion formation. It is thus unclear to what extent algorithmic bias has a harmful influence on collective decision-making, such as a tendency to polarize debate. Here we introduce a general theoretical framework to systematically link models of opinion dynamics, social network structure, and content filtering. We showcase the flexibility of our framework by exploring a family of binary-state opinion dynamics models where information exchange lies in a spectrum from pairwise to group interactions. All models show an opinion polarization regime driven by algorithmic bias and modular network structure. The role of content filtering is, however, surprisingly nuanced; for pairwise interactions it leads to polarization, while for group interactions it promotes coexistence of opinions. This allows us to pinpoint which social interactions are robust against algorithmic bias, and which ones are susceptible to bias-enhanced opinion polarization. Our framework gives theoretical ground for the development of heuristics to tackle harmful effects of online bias, such as information bottlenecks, echo chambers, and opinion radicalization.",[],,False
http://arxiv.org/abs/2412.09404v2,Opinion de-polarization of social networks with GNNs,Konstantinos Mylonas; Thrasyvoulos Spyropoulos,2024,2024-12-12T16:09:50Z,arXiv,0,ArXiv,"Nowadays, social media is the ground for political debate and exchange of opinions. There is a significant amount of research that suggests that social media are highly polarized. A phenomenon that is commonly observed is the echo chamber structure, where users are organized in polarized communities and form connections only with similar-minded individuals, limiting themselves to consume specific content. In this paper we explore a way to decrease the polarization of networks with two echo chambers. Particularly, we observe that if some users adopt a moderate opinion about a topic, the polarization of the network decreases. Based on this observation, we propose an efficient algorithm to identify a good set of K users, such that if they adopt a moderate stance around a topic, the polarization is minimized. Our algorithm employs a Graph Neural Network and thus it can handle large graphs more effectively than other approaches",http://arxiv.org/abs/2412.09404v2,opinion de-polarization of social networks with gnns,"Opinion de-polarization of social networks with GNNs. Nowadays, social media is the ground for political debate and exchange of opinions. There is a significant amount of research that suggests that social media are highly polarized. A phenomenon that is commonly observed is the echo chamber structure, where users are organized in polarized communities and form connections only with similar-minded individuals, limiting themselves to consume specific content. In this paper we explore a way to decrease the polarization of networks with two echo chambers. Particularly, we observe that if some users adopt a moderate opinion about a topic, the polarization of the network decreases. Based on this observation, we propose an efficient algorithm to identify a good set of K users, such that if they adopt a moderate stance around a topic, the polarization is minimized. Our algorithm employs a Graph Neural Network and thus it can handle large graphs more effectively than other approaches",[],,False
http://arxiv.org/abs/1011.4623v1,Opinion Polarity Identification through Adjectives,Samaneh Moghaddam; Fred Popowich,2010,2010-11-21T00:15:27Z,arXiv,0,ArXiv,"""What other people think"" has always been an important piece of information during various decision-making processes. Today people frequently make their opinions available via the Internet, and as a result, the Web has become an excellent source for gathering consumer opinions. There are now numerous Web resources containing such opinions, e.g., product reviews forums, discussion groups, and Blogs. But, due to the large amount of information and the wide range of sources, it is essentially impossible for a customer to read all of the reviews and make an informed decision on whether to purchase the product. It is also difficult for the manufacturer or seller of a product to accurately monitor customer opinions. For this reason, mining customer reviews, or opinion mining, has become an important issue for research in Web information extraction. One of the important topics in this research area is the identification of opinion polarity. The opinion polarity of a review is usually expressed with values 'positive', 'negative' or 'neutral'. We propose a technique for identifying polarity of reviews by identifying the polarity of the adjectives that appear in them. Our evaluation shows the technique can provide accuracy in the area of 73%, which is well above the 58%-64% provided by naive Bayesian classifiers.",http://arxiv.org/abs/1011.4623v1,opinion polarity identification through adjectives,"Opinion Polarity Identification through Adjectives. ""What other people think"" has always been an important piece of information during various decision-making processes. Today people frequently make their opinions available via the Internet, and as a result, the Web has become an excellent source for gathering consumer opinions. There are now numerous Web resources containing such opinions, e.g., product reviews forums, discussion groups, and Blogs. But, due to the large amount of information and the wide range of sources, it is essentially impossible for a customer to read all of the reviews and make an informed decision on whether to purchase the product. It is also difficult for the manufacturer or seller of a product to accurately monitor customer opinions. For this reason, mining customer reviews, or opinion mining, has become an important issue for research in Web information extraction. One of the important topics in this research area is the identification of opinion polarity. The opinion polarity of a review is usually expressed with values 'positive', 'negative' or 'neutral'. We propose a technique for identifying polarity of reviews by identifying the polarity of the adjectives that appear in them. Our evaluation shows the technique can provide accuracy in the area of 73%, which is well above the 58%-64% provided by naive Bayesian classifiers.",[],,False
http://arxiv.org/abs/2303.02113v2,Polarized opinion states in static networks driven by limited information horizons,Hugo Pérez-Martínez; F. Bauzá Mingueza; David Soriano-Paños; Jesús Gómez-Gardeñes; Luis Mario Floría,2023,2023-03-03T17:56:01Z,arXiv,0,ArXiv,"The widespread emergence of opinion polarization is often attributed to the rise of social media and the internet, which can promote selective exposure and the formation of echo chambers. However, experimental evidence shows that exposure to opposing views through cross-cutting ties is common in both online and offline social contexts, which frequently involve long-standing personal relationships. To account for these facts, we have developed an opinion model that applies to static contact structures, in which an agent's influence over their neighbors depends on their similarity in opinion. Our findings suggest that polarization can emerge in such static structures and, driven by an increased narrow-mindedness, even in presence of non-negligible cross-cutting ties. The polarized opinion distributions generated by our model closely resemble those obtained in surveys about highly polarized issues, allowing us to categorize various issues based on their controversial nature.",http://arxiv.org/abs/2303.02113v2,polarized opinion states in static networks driven by limited information horizons,"Polarized opinion states in static networks driven by limited information horizons. The widespread emergence of opinion polarization is often attributed to the rise of social media and the internet, which can promote selective exposure and the formation of echo chambers. However, experimental evidence shows that exposure to opposing views through cross-cutting ties is common in both online and offline social contexts, which frequently involve long-standing personal relationships. To account for these facts, we have developed an opinion model that applies to static contact structures, in which an agent's influence over their neighbors depends on their similarity in opinion. Our findings suggest that polarization can emerge in such static structures and, driven by an increased narrow-mindedness, even in presence of non-negligible cross-cutting ties. The polarized opinion distributions generated by our model closely resemble those obtained in surveys about highly polarized issues, allowing us to categorize various issues based on their controversial nature.",[],,False
http://arxiv.org/abs/2401.04556v1,On a Discrete-Time Networked SIV Epidemic Model with Polar Opinion Dynamics,Qiulin Xu; Hideaki Ishii,2024,2024-01-09T13:51:35Z,arXiv,0,ArXiv,"This paper studies novel epidemic spreading problems influenced by opinion evolution in social networks, where the opinions reflect the public health concerns. A coupled bilayer network is proposed, where the epidemics spread over several communities through a physical network layer while the opinions evolve over the same communities through a social network layer. The epidemic spreading process is described by a susceptible-infected-vigilant (SIV) model, which introduces opinion-dependent epidemic vigilance state compared with the classical epidemic models. The opinion process is modeled by a polar opinion dynamics model, which includes infection prevalence and human stubbornness into the opinion evolution. By introducing an opinion-dependent reproduction number, we analyze the stability of disease-free and endemic equilibria and derive sufficient conditions for their global asymptotic stability. We also discuss the mutual effects between epidemic eradication and opinion consensus, and the possibility of suppressing epidemic by intervening in the opinions or implementing public health strategies. Simulations are conducted to verify the theoretical results and demonstrate the feasibility of epidemic suppression.",http://arxiv.org/abs/2401.04556v1,on a discrete-time networked siv epidemic model with polar opinion dynamics,"On a Discrete-Time Networked SIV Epidemic Model with Polar Opinion Dynamics. This paper studies novel epidemic spreading problems influenced by opinion evolution in social networks, where the opinions reflect the public health concerns. A coupled bilayer network is proposed, where the epidemics spread over several communities through a physical network layer while the opinions evolve over the same communities through a social network layer. The epidemic spreading process is described by a susceptible-infected-vigilant (SIV) model, which introduces opinion-dependent epidemic vigilance state compared with the classical epidemic models. The opinion process is modeled by a polar opinion dynamics model, which includes infection prevalence and human stubbornness into the opinion evolution. By introducing an opinion-dependent reproduction number, we analyze the stability of disease-free and endemic equilibria and derive sufficient conditions for their global asymptotic stability. We also discuss the mutual effects between epidemic eradication and opinion consensus, and the possibility of suppressing epidemic by intervening in the opinions or implementing public health strategies. Simulations are conducted to verify the theoretical results and demonstrate the feasibility of epidemic suppression.",[],,False
http://arxiv.org/abs/2501.14900v1,Doppelgänger Model: Emergence of polarization in opinion dynamics,Vince Campo; Sebastien Motsch; Dylan Weber,2025,2025-01-24T19:52:19Z,arXiv,0,ArXiv,"Over the past decade, contrary to the early popular expectation that large-scale discourse in online communities would foster greater consensus, the large-scale structure of online discourse has been measured to be strongly polarized. Though it was posited that this effect was driven mainly by the algorithmic curation of content by social platforms (the ""Filter Bubble"") it appears that polarization is mainly driven by the tendency of interactions among users to be homophilic; users strongly prefer to endorse content and other users that are similar to them. Users organize into homophilic clusters or ""echo chambers"" where interactions within clusters are more likely to be positive and interactions between clusters are more likely to be negative. This motivates studying polarization in online discourse through modeling as an example of self organized dynamics. Models of opinion formation on networks have tended to only encode positive interactions (attraction) between users - as a consequence consensus or non-interacting clusters of users are ubiquitous behaviors. In this research a model of network-based opinion formation is introduced that includes a novel dynamic of negative interaction; instead of modeling negative interaction as repulsion in the opinion space it is modeled as an attraction to a ""Doppelgänger"" user. It is demonstrated that this model exhibits rich behavior. Four distinct regimes of local interaction correspond to different population-wide dynamics - Neutral Consensus, Extreme Consensus, Polarization and Undecided. In the Polarization regime, local interactions are modeled to be homophilic and the structure of discourse that emerges replicates what is seen in empirical data; clustered users where interactions within clusters is positive and interaction between clusters is negative.",http://arxiv.org/abs/2501.14900v1,doppelgänger model: emergence of polarization in opinion dynamics,"Doppelgänger Model: Emergence of polarization in opinion dynamics. Over the past decade, contrary to the early popular expectation that large-scale discourse in online communities would foster greater consensus, the large-scale structure of online discourse has been measured to be strongly polarized. Though it was posited that this effect was driven mainly by the algorithmic curation of content by social platforms (the ""Filter Bubble"") it appears that polarization is mainly driven by the tendency of interactions among users to be homophilic; users strongly prefer to endorse content and other users that are similar to them. Users organize into homophilic clusters or ""echo chambers"" where interactions within clusters are more likely to be positive and interactions between clusters are more likely to be negative. This motivates studying polarization in online discourse through modeling as an example of self organized dynamics. Models of opinion formation on networks have tended to only encode positive interactions (attraction) between users - as a consequence consensus or non-interacting clusters of users are ubiquitous behaviors. In this research a model of network-based opinion formation is introduced that includes a novel dynamic of negative interaction; instead of modeling negative interaction as repulsion in the opinion space it is modeled as an attraction to a ""Doppelgänger"" user. It is demonstrated that this model exhibits rich behavior. Four distinct regimes of local interaction correspond to different population-wide dynamics - Neutral Consensus, Extreme Consensus, Polarization and Undecided. In the Polarization regime, local interactions are modeled to be homophilic and the structure of discourse that emerges replicates what is seen in empirical data; clustered users where interactions within clusters is positive and interaction between clusters is negative.",[],,False
http://arxiv.org/abs/2403.06141v1,Information Dissemination Model Based on User Attitude and Public Opinion Environment,Xinyu Li; Jinyang Huang; Xiang Zhang; Peng Zhao; Meng Wang; Guohang Zhuang; Huan Yan; Xiao Sun; Meng Wang,2024,2024-03-10T09:08:12Z,arXiv,0,ArXiv,"Modeling the information dissemination process in social networks is a challenging problem. Despite numerous attempts to address this issue, existing studies often assume that user attitudes have only one opportunity to alter during the information dissemination process. Additionally, these studies tend to consider the transformation of user attitudes as solely influenced by a single user, overlooking the dynamic and evolving nature of user attitudes and the impact of the public opinion environment. In this paper, we propose a novel model, UAPE, which considers the influence of the aforementioned factors on the information dissemination process. Specifically, UAPE regards the user's attitude towards the topic as dynamically changing, with the change jointly affected by multiple users simultaneously. Furthermore, the joint influence of multiple users can be considered as the impact of the public opinion environment. Extensive experimental results demonstrate that the model achieves an accuracy range of 91.62% to 94.01%, surpassing the performance of existing research.",http://arxiv.org/abs/2403.06141v1,information dissemination model based on user attitude and public opinion environment,"Information Dissemination Model Based on User Attitude and Public Opinion Environment. Modeling the information dissemination process in social networks is a challenging problem. Despite numerous attempts to address this issue, existing studies often assume that user attitudes have only one opportunity to alter during the information dissemination process. Additionally, these studies tend to consider the transformation of user attitudes as solely influenced by a single user, overlooking the dynamic and evolving nature of user attitudes and the impact of the public opinion environment. In this paper, we propose a novel model, UAPE, which considers the influence of the aforementioned factors on the information dissemination process. Specifically, UAPE regards the user's attitude towards the topic as dynamically changing, with the change jointly affected by multiple users simultaneously. Furthermore, the joint influence of multiple users can be considered as the impact of the public opinion environment. Extensive experimental results demonstrate that the model achieves an accuracy range of 91.62% to 94.01%, surpassing the performance of existing research.",[],,False
http://arxiv.org/abs/2403.04184v2,Understanding the Effect of Opinion Polarization in Short Video Browsing,Bangde Du; Ziyi Ye; Monika Jankowska; Zhijing Wu; Qingyao Ai; Yiqun Liu,2024,2024-03-07T03:26:10Z,arXiv,0,ArXiv,"This paper explores the impact of Opinion Polarization (OP) in the increasingly prevalent context of short video browsing, a dominant medium in the contemporary digital landscape with significant influence on public opinion and social dynamics. We investigate the effects of OP on user perceptions and behaviors in short video consumption, and find that traditional user feedback signals, such as like and browsing duration, are not suitable for detecting and measuring OP. Recognizing this problem, our study employs Electroencephalogram (EEG) signals as a novel, noninvasive approach to assess the neural processing of perception and cognition related to OP. Our user study reveals that OP notably affects users' sentiments, resulting in measurable changes in brain signals. Furthermore, we demonstrate the potential of using EEG signals to predict users' exposure to polarized short video content. By exploring the relationships between OP, brain signals, and user behavior, our research offers a novel perspective in understanding the dynamics of short video browsing and proposes an innovative method for quantifying the impact of OP in this context.",http://arxiv.org/abs/2403.04184v2,understanding the effect of opinion polarization in short video browsing,"Understanding the Effect of Opinion Polarization in Short Video Browsing. This paper explores the impact of Opinion Polarization (OP) in the increasingly prevalent context of short video browsing, a dominant medium in the contemporary digital landscape with significant influence on public opinion and social dynamics. We investigate the effects of OP on user perceptions and behaviors in short video consumption, and find that traditional user feedback signals, such as like and browsing duration, are not suitable for detecting and measuring OP. Recognizing this problem, our study employs Electroencephalogram (EEG) signals as a novel, noninvasive approach to assess the neural processing of perception and cognition related to OP. Our user study reveals that OP notably affects users' sentiments, resulting in measurable changes in brain signals. Furthermore, we demonstrate the potential of using EEG signals to predict users' exposure to polarized short video content. By exploring the relationships between OP, brain signals, and user behavior, our research offers a novel perspective in understanding the dynamics of short video browsing and proposes an innovative method for quantifying the impact of OP in this context.",[],,False
http://arxiv.org/abs/2410.02880v1,Bayesian Inference of Multiple Ising Models for Heterogeneous Public Opinion Survey Networks,Alejandra Avalos-Pacheco; Andrea Lazzerini; Monia Lupparelli; Francesco C. Stingo,2024,2024-10-03T18:08:00Z,arXiv,0,ArXiv,"In public opinion studies, the relationships between opinions on different topics are likely to shift based on the characteristics of the respondents. Thus, understanding the complexities of public opinion requires methods that can account for the heterogeneity in responses across different groups. Multiple graphs are used to study how external factors-such as time spent online or generational differences-shape the joint dependence relationships between opinions on various topics. Specifically, we propose a class of multiple Ising models where a set of graphs across different groups are able to capture these variations and to model the heterogeneity induced in a set of binary variables by external factors. The proposed Bayesian methodology is based on a Markov Random Field prior for the multiple graph setting. Such prior enables the borrowing of strength across the different groups to encourage common edges when supported by the data. Sparse inducing spike-and-slab priors are employed on the parameters that measure graph similarities to learn which subgroups have a shared graph structure. Two Bayesian approaches are developed for the inference of multiple Ising models with a special focus on model selection: (i) a Fully Bayesian method for low-dimensional graphs based on conjugate priors specified with respect to the exact likelihood, and (ii) an Approximate Bayesian method based on a quasi-likelihood approach for high-dimensional graphs where the normalization constant required in the exact method is computationally intractable. These methods are employed for the analysis of data from two public opinion studies in US. The obtained results display a good trade-off between identifying significant edges (both shared and group-specific) and having sparse networks, all while quantifying the uncertainty of the graph structure and the graphs' similarity.",http://arxiv.org/abs/2410.02880v1,bayesian inference of multiple ising models for heterogeneous public opinion survey networks,"Bayesian Inference of Multiple Ising Models for Heterogeneous Public Opinion Survey Networks. In public opinion studies, the relationships between opinions on different topics are likely to shift based on the characteristics of the respondents. Thus, understanding the complexities of public opinion requires methods that can account for the heterogeneity in responses across different groups. Multiple graphs are used to study how external factors-such as time spent online or generational differences-shape the joint dependence relationships between opinions on various topics. Specifically, we propose a class of multiple Ising models where a set of graphs across different groups are able to capture these variations and to model the heterogeneity induced in a set of binary variables by external factors. The proposed Bayesian methodology is based on a Markov Random Field prior for the multiple graph setting. Such prior enables the borrowing of strength across the different groups to encourage common edges when supported by the data. Sparse inducing spike-and-slab priors are employed on the parameters that measure graph similarities to learn which subgroups have a shared graph structure. Two Bayesian approaches are developed for the inference of multiple Ising models with a special focus on model selection: (i) a Fully Bayesian method for low-dimensional graphs based on conjugate priors specified with respect to the exact likelihood, and (ii) an Approximate Bayesian method based on a quasi-likelihood approach for high-dimensional graphs where the normalization constant required in the exact method is computationally intractable. These methods are employed for the analysis of data from two public opinion studies in US. The obtained results display a good trade-off between identifying significant edges (both shared and group-specific) and having sparse networks, all while quantifying the uncertainty of the graph structure and the graphs' similarity.",['Virtue Ethics'],Virtue Ethics,False
http://arxiv.org/abs/1805.06057v2,"Paths to Polarization: How Extreme Views, Miscommunication, and Random Chance Drive Opinion Dynamics",Matthew A. Turner; Paul E. Smaldino,2018,2018-05-15T22:41:05Z,arXiv,0,ArXiv,"Understanding the social conditions that tend to increase or decrease polarization is important for many reasons. We study a network-structured agent-based model of opinion dynamics, extending a model previously introduced by Flache and Macy (2011), who found that polarization appeared to increased with the introduction of long-range ties but decrease with the number of salient opinions, which they called the population's ""cultural complexity."" We find the following. First, polarization is strongly path dependent and sensitive to stochastic variation. Second, polarization depends strongly on the initial distribution of opinions in the population. In the absence of extremists, polarization may be mitigated. Third, noisy communication can drive a population toward more extreme opinions and even cause acute polarization. Finally, the apparent reduction in polarization under increased ""cultural complexity"" arises via a particular property of the polarization measurement, under which a population containing a wider diversity of extreme views is deemed less polarized. This work has implications for understanding the population dynamics of beliefs, opinions, and polarization, as well as broader implications for the analysis of agent-based models of social phenomena.",http://arxiv.org/abs/1805.06057v2,"paths to polarization: how extreme views, miscommunication, and random chance drive opinion dynamics","Paths to Polarization: How Extreme Views, Miscommunication, and Random Chance Drive Opinion Dynamics. Understanding the social conditions that tend to increase or decrease polarization is important for many reasons. We study a network-structured agent-based model of opinion dynamics, extending a model previously introduced by Flache and Macy (2011), who found that polarization appeared to increased with the introduction of long-range ties but decrease with the number of salient opinions, which they called the population's ""cultural complexity."" We find the following. First, polarization is strongly path dependent and sensitive to stochastic variation. Second, polarization depends strongly on the initial distribution of opinions in the population. In the absence of extremists, polarization may be mitigated. Third, noisy communication can drive a population toward more extreme opinions and even cause acute polarization. Finally, the apparent reduction in polarization under increased ""cultural complexity"" arises via a particular property of the polarization measurement, under which a population containing a wider diversity of extreme views is deemed less polarized. This work has implications for understanding the population dynamics of beliefs, opinions, and polarization, as well as broader implications for the analysis of agent-based models of social phenomena.",[],,False
http://arxiv.org/abs/2509.01244v1,An affinity based opinion dynamics model for the evolving pattern of political polarization,Zhang Xiaoming; Hu Yuzhong; Zhang Yiming,2025,2025-09-01T08:33:10Z,arXiv,0,ArXiv,"Political polarization has been a subject that has attracted many studies in recent years. We have developed an opinion dynamics model with affective homophily effect and national social norm effect to describe this phenomenon. The time evolution of the polarization between the two parties and the spread of opinions within each party are affected by three factors: the repulsive effect between the two parties, the attractive and repulsive effects between the members in each party, and the national social norm effect that pulls the opinions of all members towards a common norm. The model is internally consistent and is applied to the simulation of the symmetric patterns of polarization and spread of the opinion distributions in the U.S. Congress and the results align well with 154 years of recorded data. The time evolution of the strength of the national social norm effect is obtained and is consistent with the important historical events occurred during the past one and half century.",http://arxiv.org/abs/2509.01244v1,an affinity based opinion dynamics model for the evolving pattern of political polarization,"An affinity based opinion dynamics model for the evolving pattern of political polarization. Political polarization has been a subject that has attracted many studies in recent years. We have developed an opinion dynamics model with affective homophily effect and national social norm effect to describe this phenomenon. The time evolution of the polarization between the two parties and the spread of opinions within each party are affected by three factors: the repulsive effect between the two parties, the attractive and repulsive effects between the members in each party, and the national social norm effect that pulls the opinions of all members towards a common norm. The model is internally consistent and is applied to the simulation of the symmetric patterns of polarization and spread of the opinion distributions in the U.S. Congress and the results align well with 154 years of recorded data. The time evolution of the strength of the national social norm effect is obtained and is consistent with the important historical events occurred during the past one and half century.",[],,False
40974824,Public perceptions of front-of-package warning label during policy design and implementation in Uruguay: A content analysis of social media narratives.,Ares G; Gómez Corona C; Antúnez L; Thow AM,2025,2025 Nov,Health Policy,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/40974824/,public perceptions of front-of-package warning label during policy design and implementation in uruguay: a content analysis of social media narratives.,Public perceptions of front-of-package warning label during policy design and implementation in Uruguay: A content analysis of social media narratives.. ,[],,True
40301853,Moral foundations underpinning attitudes toward supervised consumption services across Canada's prairie provinces.,Pijl EM; Golding M; Gudi SK; Nayak N; Serieux J; Fries CJ; Billings A; Shaw S; Rabbani R; Laurencelle F; Guest C; Mexico J,2025,2025 Apr 29,Harm Reduct J,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/40301853/,moral foundations underpinning attitudes toward supervised consumption services across canada's prairie provinces.,Moral foundations underpinning attitudes toward supervised consumption services across Canada's prairie provinces.. ,['Moral Foundations'],Moral Foundations,True
40080482,Public perception of accuracy-fairness trade-offs in algorithmic decisions in the United States.,Mourali M; Novakowski D; Pogacar R; Brigden N,2025,2025,PLoS One,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/40080482/,public perception of accuracy-fairness trade-offs in algorithmic decisions in the united states.,Public perception of accuracy-fairness trade-offs in algorithmic decisions in the United States.. ,"['Contractualism', 'Moral Foundations']",Contractualism; Moral Foundations,True
39815664,A matter of right or wrong: Divisive attributes of moralized science and technology attitudes.,Bayes R,2025,2025 Jul,Public Underst Sci,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/39815664/,a matter of right or wrong: divisive attributes of moralized science and technology attitudes.,A matter of right or wrong: Divisive attributes of moralized science and technology attitudes.. ,[],,True
39478029,Public attitudes towards social media field experiments.,Straub VJ; Burton JW; Geers M; Lorenz-Spreen P,2024,2024 Oct 30,Sci Rep,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/39478029/,public attitudes towards social media field experiments.,Public attitudes towards social media field experiments.. ,[],,True
38351797,"Public perceptions of trophy hunting are pragmatic, not dogmatic.",Hare D; Dickman AJ; Johnson PJ; Rono BJ; Mutinhima Y; Sutherland C; Kulunge S; Sibanda L; Mandoloma L; Kimaili D,2024,2024 Feb 14,Proc Biol Sci,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/38351797/,"public perceptions of trophy hunting are pragmatic, not dogmatic.","Public perceptions of trophy hunting are pragmatic, not dogmatic.. ",[],,True
37767211,Discursive delegitimisation of homosexuality on Chinese social media.,Zhang K; Zhuang H,2023,2023,Front Psychol,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/37767211/,discursive delegitimisation of homosexuality on chinese social media.,Discursive delegitimisation of homosexuality on Chinese social media.. ,[],,True
36462385,Mandatory COVID-19 vaccination for healthcare workers: A discussion paper.,Maneze D; Salamonson Y; Grollman M; Montayre J; Ramjan L,2023,2023 Feb,Int J Nurs Stud,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/36462385/,mandatory covid-19 vaccination for healthcare workers: a discussion paper.,Mandatory COVID-19 vaccination for healthcare workers: A discussion paper.. ,"['Care Ethics', 'Moral Foundations']",Care Ethics; Moral Foundations,True
36118441,How does political discussion frequency impact political moral opinions? The moral argument theory of opinion dynamics.,Eriksson K; Vartanova I; Strimling P,2022,2022,Front Psychol,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/36118441/,how does political discussion frequency impact political moral opinions? the moral argument theory of opinion dynamics.,How does political discussion frequency impact political moral opinions? The moral argument theory of opinion dynamics.. ,[],,True
35057690,Moralization of E-cigarette Use and Regulation: A Mixed-Method Computational Analysis of Opinion Polarization.,Wang Y; Xu YA; Wu J; Kim HM; Fetterman JL; Hong T; McLaughlin ML,2023,2023 Jul,Health Commun,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/35057690/,moralization of e-cigarette use and regulation: a mixed-method computational analysis of opinion polarization.,Moralization of E-cigarette Use and Regulation: A Mixed-Method Computational Analysis of Opinion Polarization.. ,[],,True
33648681,Issue alignment and partisanship in the American public: Revisiting the 'partisans without constraint' thesis.,Kozlowski AC; Murphy JP,2021,2021 Feb,Soc Sci Res,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/33648681/,issue alignment and partisanship in the american public: revisiting the 'partisans without constraint' thesis.,Issue alignment and partisanship in the American public: Revisiting the 'partisans without constraint' thesis.. ,[],,True
32324745,Putting Within-Country Political Differences in (Global) Perspective.,Garcia-Rada X; Norton MI,2020,2020,PLoS One,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/32324745/,putting within-country political differences in (global) perspective.,Putting Within-Country Political Differences in (Global) Perspective.. ,[],,True
31489373,Opinion cascades and the unpredictability of partisan polarization.,Macy M; Deri S; Ruch A; Tong N,2019,2019 Aug,Sci Adv,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/31489373/,opinion cascades and the unpredictability of partisan polarization.,Opinion cascades and the unpredictability of partisan polarization.. ,[],,True
30632242,Navigating and making sense of urgent and emergency care processes and provision.,Pope C; McKenna G; Turnbull J; Prichard J; Rogers A,2019,2019 Jun,Health Expect,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/30632242/,navigating and making sense of urgent and emergency care processes and provision.,Navigating and making sense of urgent and emergency care processes and provision.. ,"['Care Ethics', 'Moral Foundations']",Care Ethics; Moral Foundations,True
26412439,Should academic journals publish e-cigarette research linked to tobacco companies?,Shaw DM; Etter JF; Elger BS,2016,2016 Aug,Addiction,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/26412439/,should academic journals publish e-cigarette research linked to tobacco companies?,Should academic journals publish e-cigarette research linked to tobacco companies?. ,[],,True
25402678,The psychological advantage of unfalsifiability: the appeal of untestable religious and political ideologies.,Friesen JP; Campbell TH; Kay AC,2015,2015 Mar,J Pers Soc Psychol,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/25402678/,the psychological advantage of unfalsifiability: the appeal of untestable religious and political ideologies.,The psychological advantage of unfalsifiability: the appeal of untestable religious and political ideologies.. ,[],,True
23275485,"Different trends in euthanasia acceptance across Europe. A study of 13 western and 10 central and eastern European countries, 1981-2008.",Cohen J; Van Landeghem P; Carpentier N; Deliens L,2013,2013 Jun,Eur J Public Health,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/23275485/,"different trends in euthanasia acceptance across europe. a study of 13 western and 10 central and eastern european countries, 1981-2008.","Different trends in euthanasia acceptance across Europe. A study of 13 western and 10 central and eastern European countries, 1981-2008.. ",[],,True
23089615,The duty to care in an influenza pandemic: a qualitative study of Canadian public perspectives.,Bensimon CM; Smith MJ; Pisartchik D; Sahni S; Upshur RE,2012,2012 Dec,Soc Sci Med,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/23089615/,the duty to care in an influenza pandemic: a qualitative study of canadian public perspectives.,The duty to care in an influenza pandemic: a qualitative study of Canadian public perspectives.. ,"['Care Ethics', 'Deontology', 'Moral Foundations']",Care Ethics; Deontology; Moral Foundations,True
